address,eth_balance
0x905903850117d1599df38dcd7392114fdacc15ef,1.35097E+21
0xc4080c19de69c2362d01b20f071d4046364a0226,1.35094E+21
0xb5ba29917c78a1d9e5c5c713666c1e411d7f693a,1.35076E+21
0x309528aebf21c7f2bc9ef4f1552be8ea05ca0454,1.35069E+21
0xc7ae189e757ae98824a50ee1e80972eddca299a7,1.35055E+21
0x3fee16929e1d083dade5da1b66b070dc438cd7f4,1.35016E+21
0xf997b7a36f2433664b9adaf81f14a2dc712c9e78,1.35E+21
0xff85d5bda6cc454c3ad12723fe6e3abc095f1b11,1.3499E+21
0x652740d58e182a6ae5fd5217063094a98d6ab8d1,1.34919E+21
0x95e525f434315eab8268fdc0cfd0555eb87a48cc,1.34861E+21
0xc707d62bda76b5325d92f31c885a464b2af23bca,1.34852E+21
0x3c877a7672320da36b413ce438d41f8b83b8ab54,1.34695E+21
0x3ecf6f35457f036960f0816587188452fe596a63,1.34668E+21
0x292b08ea4a68c7e8f574a96006cddf38f8c6d2e0,1.3465E+21
0x0b60046b7ff515ac8649366bbd9e1de241c02b14,1.346E+21
0x2901fcd37b908807d82da6981bec9f2988cfa5aa,1.34553E+21
0x08de4112a3832f1c3b3bc671a67e46a6c20ac6e2,1.34552E+21
0x80ca04a5636f4a96656e1150b43dcfaa5ce54b93,1.3448E+21
0xe1c4d42f43f8fb6fa1ad64dd8d3d1eaf051d4f1e,1.34441E+21
0x5b938baa883033293a664dd4314c32d1f195c505,1.344E+21
0x7c2706640ae62d2c105e8ccf6067304a141760e6,1.34397E+21
0xb462d7f1d571e16f346e6c9c5fa83a3d16c8c361,1.3426E+21
0x7ef05ffc18d902f20388c5370c4830129e581c0c,1.34212E+21
0x0efbc2a723d4aed9347696055318f515b6b9ae65,1.34174E+21
0x7bc0146115c29168c9ca25086e42c2b50c3c8768,1.341E+21
0xb959dce02e91d9db02b1bd8b7d17a9c41a97af09,1.34063E+21
0xa38efeec7dd86e08e3b12d59bfbcf7c016e3250b,1.33932E+21
0xfaaeba8fc0bbda553ca72e30ef3d732e26e82041,1.33834E+21
0x21448cd33f233dbbeb1287bc928d2cf158dac522,1.33831E+21
0xe588af7b7187913e0cddf364ac72acb8506dba63,1.33774E+21
0x51296f5044270d17707646129c86aad1645eadc1,1.33713E+21
0xffa696ecbd787e66abae4fe87b635f07ca57d848,1.337E+21
0xac6f68e837cf1961cb14ab47446da168a16dde89,1.337E+21
0xc25266c7676632f13ef29be455ed948add567792,1.337E+21
0x3f6dd3650ee428dcb7759553b017a96a94286ac9,1.337E+21
0x9ba53dc8c95e9a472feba2c4e32c1dc4dd7bab46,1.337E+21
0x9bb9b02a26bfe1ccc3f0c6219e261c397fc5ca78,1.337E+21
0x795841fd580988f28bf6a681101920e074fd6ebb,1.33516E+21
0x16720400d99de846b2491c6f0ec80ba091e47553,1.335E+21
0x6140ff979ce9ce105c4bb278f73e336b19e97363,1.335E+21
0x56aff010b088c0b5b52a182d424f5e9d73221a09,1.33416E+21
0x18c82286d4219780aefffd29e30ca986d3a88a2d,1.334E+21
0x2518e88e27169fc33e529d00d998d5a2b15a9584,1.33292E+21
0xf5d329f3106a30b73087a5d66ff524bee1102c9d,1.33255E+21
0x10ee8d7b6bfafa8e89ec3ed956d1fecde8ccc6a4,1.33205E+21
0xcc201d31141106bb4690c40b386d970f2572843c,1.33093E+21
0xa9438b99b9e5e95af478b5967ccd883882a300cc,1.3303E+21
0xe90ee74b0d7c6838bb6422b96ed94d53af1db119,1.32894E+21
0x076de9f3acd4e8ddb21c766d0ff4e244a2808226,1.32887E+21
0x5ef287083c16a0b5a77f0c487af4c2450c91a390,1.3284E+21
0x72c8439b4f545d6ae3fb89b9e3b354ab3729f135,1.32838E+21
0x0f2942d6ef1aedc66d015c99bde993213b6ada99,1.32798E+21
0x9e27b5ad335235e500df62d5f55997cb44671efb,1.32767E+21
0xdd6e73f7dbb87adf240caf44542e6ca1efc1fa46,1.32761E+21
0x280f2aa2f2b6c520909184a0cc66d61a3f7bf021,1.3266E+21
0xe6ec41ca7cf7de06817d744c097483c1e3518d20,1.3261E+21
0xf34419e2a1bfa7bde06bd47fe4bcbc4976d8abf0,1.32565E+21
0xe0f5b97787328755029080d5192e414bde8cbad5,1.32472E+21
0x5dec166f1514da655607e225d3cef0d967618fb0,1.32463E+21
0x637bfc7fb4f73ec28b233c9267a504135d04fa2b,1.32162E+21
0x4a42c7bb87e6edd3c5a7f367b609417636d55f27,1.32156E+21
0x0211f3cedbef3143223d3acf0e589747933e8527,1.32066E+21
0x27d21740ce2499eebd4e37ba2835460fcfd1b854,1.32059E+21
0xd52bd08820eab732593ac9fc751499c62e505d5d,1.32E+21
0xb6f211475cd63f429edb911ac79e7962346f1e38,1.31963E+21
0x9a67f1940164d0318612b497e8e6038f902a00a4,1.31896E+21
0x5e64bfa2a14783eb99d450bd4b9ebf98b4c7e7a2,1.31814E+21
0x449fd77800f9fd4f76cd11d6fc34592055eba933,1.31743E+21
0xb95fa877c04a66670ac8083085e06516d28ab5fa,1.31558E+21
0x1485e9852ac841b52ed44d573036429504f4f602,1.31441E+21
0xa0851ac34d71c4c4528b7a4cca1103064a976872,1.31405E+21
0xe2fec742c960fc36e95c740f1aa2d6d7dbc90e4c,1.31303E+21
0xdb48422dc6ff1519959a9a3b35c228672f2cba7c,1.31302E+21
0xb4d70b301765040a3750454355bd36966eac6485,1.31293E+21
0x894a42c53c0b9060cd9c4ecdfb3ba456eb1848ff,1.31233E+21
0x8f2010586ce22dce351cc413d8cf655cba84cd87,1.312E+21
0xd89f659402245781dac5c11cbabb86b79484e696,1.31199E+21
0x99a91871b93e13f53d8209529b5e390664bf25d8,1.3112E+21
0x264e8a0829c94cc5d8e0e6f52132cc3f4ead34e1,1.31109E+21
0x15e71c376779812c91ae6469f0d4a42baace4891,1.31096E+21
0x0047878b7d01481ea0b48ceed14980fe83db7199,1.31052E+21
0xab1bdeb6a51b1361905d347ef0c2365ce086805f,1.31032E+21
0x441c39c102f9c9261ee65d4d956a93d235715699,1.30981E+21
0x12328427a51f3b93d3811fe8f87568e5556ef550,1.30943E+21
0x948d04cba66a74dccfb97022b7ac162e3ce191d1,1.30943E+21
0x3c096429856dab8db9979d0400c07d07b01c691a,1.309E+21
0xf7a55108a6e830a809e88e74cbf5f5de9d930153,1.30854E+21
0xadc2909750ce8a1b893b806c7ad1531e0b898f34,1.30708E+21
0xfa1057d02a0c1a4885851e3f4fd496ee7d38f56e,1.30602E+21
0x2eb36c469f8abe6e184a4215b3964c6b2c689a0e,1.3058E+21
0x4ea25af386bd0742c8f8d05def888856aa0cdfc2,1.30508E+21
0xc141ba173487042c4bbf3bbe608f5860450eb719,1.3045E+21
0x0fd297255ec21fbb88dee67cb8bbc372a593c539,1.30441E+21
0x0bf51b6fabf521548afa46de42756e5fbb901dd5,1.30374E+21
0x5592f6826f0e8fb14f230493929251329797ff0f,1.30364E+21
0xb5f316d0f8331b73c640faf8c5faf39722a6bce4,1.30348E+21
0xb4bc9e6e7847fea3debd3c96ecec8aa19b2a1814,1.30347E+21
0x506b8edd0c092ba3101fd094c14ab6862c1b7f10,1.30316E+21
0x9fdf2f710a4550b509f498802ee3ade0b314b3be,1.30307E+21
0x1d0185563f6eaf188e436c8a1e7ce17a952c48bf,1.303E+21
0xd3933cfd67b25b68f1cc319db4ecef7d8ad60692,1.3025E+21
0x285cae13d6a7a5fe93b1058021be3af5bd8bbe7b,1.30236E+21
0x4bae31731b03aba252cebec4c974b4282a422fc8,1.30208E+21
0x9e2b7692fd3d70f0ea308e528c5ae7484a55c2e4,1.30206E+21
0x1ddc4408b74c18064085d80a1a935aad97a2d10d,1.30185E+21
0xebe308f9c496fd8ffdce797df048c6a45662e6fa,1.30174E+21
0xba05dd04b0fc68df11d03b3f9e49f4d30c68d5d3,1.30162E+21
0xa0b2cbdf75bfb77defc7c6acdd4e8be7c8caa9f2,1.3013E+21
0xcb7aa6711d86d6ca56dca3d858de9706afb9ff73,1.30098E+21
0x3895cabab20e8abbe0167aea7badafb0e87cc218,1.30097E+21
0xd2a6cc967cd946da2d1a03be1b3b355080c353ef,1.30093E+21
0x5ac186ad2ee7699e8bfd36c868a7a59fc0802b42,1.30091E+21
0xcfffc15d77624db70d20425103e60f1ec2533e22,1.30063E+21
0x5768f30b9dac8db6e9fd8325712607fb6aaa7077,1.30025E+21
0xfd4f8e44eceba9d808b97e577c8d05d9e8f89c83,1.30014E+21
0x2cacb40f20f74af993867c08e12499d81a6c3161,1.30003E+21
0xd2da4f960fd9bdf411d1bf00200851125757da0d,1.3E+21
0x10f1f4ee44f595dc3a4b6a41b6d91f13a5503f7a,1.3E+21
0x3018c81dcb9caa2554d226d5a1a929dd319f085d,1.3E+21
0x180ffed317049abf847ce01d77f9a6048f3eee96,1.3E+21
0x7edc968d998f59f6e20a7bb8e8fbb49f449716ff,1.3E+21
0x59a333a41bb0f7df66c99cec032a80dc6b49778f,1.3E+21
0x295ece722515616d3a7dbcc62a9f27c0d16596aa,1.29999E+21
0x121ca1b1497305c3c5e54a185a53c1964ad3464f,1.29989E+21
0xab4ce310054a11328685ece1043211b68ba5d082,1.29808E+21
0x7dbd6d0a8e26b9d759490e9f7270e5957019f7e3,1.29798E+21
0x0f8466217ca41716cb07e0c0a3c7a8fa1db3eb70,1.29791E+21
0x4423bdbbad66551b62601758d63a65e1a624f672,1.29787E+21
0x58d173fe8f065ddef5a8b76b2353a98bae6731d7,1.29695E+21
0x4fc946e9ca32018958dfe900e6a9b251f8a51a0a,1.29375E+21
0xfd7cdbf5553a4c53d8ce292dedf16c41a6de3a12,1.29337E+21
0xe3e182bc39951f99af86d8cd0c42a4b7c4cd93f7,1.29334E+21
0x8c647c713f5b167465b36c0ddd7b1583f3f31093,1.2922E+21
0x32b7c8804975a23d75162131710c7c1b2d6e7951,1.29188E+21
0xf6af7da33f86f138cc7dbe3a970de1905da5d1e8,1.29088E+21
0x145a2b1e45899fa7d14f835c74a69ead0d77966c,1.29061E+21
0xe4162a300b2cfb361693564ea2b3faa77b774f1d,1.29041E+21
0x22daa83163182a73fbe7be94742d999fa1ec5b78,1.28931E+21
0xc1c141ec0277de512decb326904c62b202da11b9,1.28899E+21
0x3667191e34fb108605f9c8df1b0efe3fc362f0bf,1.28882E+21
0xfa5e8ef122178708efe5dfd0bc2a00857ec6f585,1.28865E+21
0xddb7488da7ae58118370b5d00927e6f2bde2b2f4,1.2886E+21
0xfe716c5f345e9085edc3f48dddf6f14130055dcd,1.28824E+21
0x07438c963031bd4a8c4bcbb07ba338aa24e1c912,1.28656E+21
0xa4463f9ff0d87531232c8c4819b536c332da6eac,1.28637E+21
0x4d45e1b503c374dc91db2cc0077c6b8ee5170064,1.28523E+21
0x66d1993c907a909eb8c91fe71428cd03aa260814,1.28499E+21
0x337db09818254f892e751a17d33a6e98e42ef4fd,1.28434E+21
0x2c5fd708cc70d02cc97966f8f571796187ca9a2b,1.28426E+21
0x52c0ad1c9f560ee20f3ecafc9850b0ea264cc8a6,1.28419E+21
0xdd6f3ad193738a8e9a980f9f66af1da7ef791408,1.28419E+21
0xde62c7a70eb2ef16116f8ac35cd553e2a8cfaac7,1.28351E+21
0x98d4ab0c2e58e35a733612d09ae23ce6fd8dc05d,1.28228E+21
0xd88175452b8b32801d34b750c4db598d15718685,1.28171E+21
0x17f020bc9017a0b08bb2b2c44bd8efd938ff10ca,1.28169E+21
0xee1cc58b2b8501d2615a4b3bee23071d48db9d47,1.28169E+21
0x32fa0e86cd087dd68d693190f32d93310909ed53,1.28164E+21
0xf49f8de0a0239370d799d3c73feabb71c2be8682,1.28119E+21
0x4672003779cb8b0082706a6e342b6813d0ade054,1.28118E+21
0x59cee32f3ffaeabc0d4991ac7569ebad09e1a7d4,1.28101E+21
0xe44f9b74a5018c433916774d02f0c0ade927c62e,1.28082E+21
0x0420975b238fa37cb85f209c767d8bb232f90107,1.2808E+21
0x742de4f1c8155c5bca12af1ad8b6e016f1bd6024,1.28028E+21
0x70c91864bb353b07ffcaeb484665d09762601a7b,1.28E+21
0xa3e01d84b6ca481d804d417a2271b377cb212d0e,1.27999E+21
0x61580ab72e647f32bbb1939abdc7c0de49371a08,1.27905E+21
0x912807ca5f7f004dd0567eff6b8f6d2715529c87,1.27894E+21
0x526033f7097fbcab963a08027b9e81e5baec52e6,1.2787E+21
0x4e744d9369a481480bd2072dabee053439e6926a,1.2785E+21
0x91e57a1a065d7e16bf35eb7f10f806e232236897,1.27823E+21
0xf1e5ef25644b3a7f4d977383b2f031eb283d97c3,1.27728E+21
0x27c1547539cf7b906a96a7d7f548dcbe2943dfcd,1.27713E+21
0x9c5a8eaf4a85dc7d464cb068b296d5067c1d5c31,1.27695E+21
0x8da2de1734b3f6cdc6391064e760e60c24bb994d,1.27661E+21
0x45a773bc98bda75bed7238a0192120c402ecaec7,1.27638E+21
0x8b365eaa5ebebb8d367a292aec776e70aa15e01e,1.276E+21
0x9f6376e6f0420ef251b26a8290ecd03b15abf229,1.27472E+21
0xc001dbad789d7557bdccfbc1e72c7a247a0be23a,1.27422E+21
0x8f12caeb7bb7aa2755fad2ab40af9eb4541c27d3,1.274E+21
0xee964004bba1a50522b8b66ceb8ae7d13d98e1f1,1.27358E+21
0x110d9878024f9166b7da88f15210f64a9ec1e8b7,1.27205E+21
0x49161838bfa4fe6db9878740c7dda08eca4d3c56,1.27198E+21
0xe01545b2f0299dd97568360ecc969cf88596494e,1.27135E+21
0xedffead83a8fc842cb732d141eb2de5fd43b84e4,1.26998E+21
0xa4d2a57339a2feffb88df208c7c93ca8a4fed430,1.26928E+21
0x608bb9adf9cdf81985a497a88cc6e6f93c392cd8,1.26882E+21
0x2909c1372e548a9bd4803173c6deff1a92168b6f,1.26837E+21
0xcc9372eadc443ce16c526408fcd7e32859d74ae1,1.26834E+21
0xed23d4110220ceea181ed90fdcdac0b364a1a29b,1.26826E+21
0xef9cb2851cb109cd8963c24b6b36e4bbf00925cf,1.26813E+21
0x4ba51bb23c63f6c9f9b394a50b5d3b9d339ab931,1.26792E+21
0xda5a969ead61fa94137fe3b9410da9fa8f872d85,1.26499E+21
0x45c697e354d36e0435c722b476a46c1da4a616fa,1.2646E+21
0xe8f35e5628ceee637d65b74fd19a9ab408937050,1.26444E+21
0x41cbab28279591768bc9ffde2877ae171b8033fe,1.26417E+21
0xf0f266f7a481a15607b11d171760d96dcc16e4ed,1.26399E+21
0x694002a1e5737cc5fa60d0f102fca6fe72f5c89c,1.26394E+21
0x0ec9ab8a91169b3112530780ac53a6b52da11987,1.26364E+21
0x0bc08991380d1c7b25ccfe92b15cba420a995a24,1.261E+21
0xdb69549c857b0c2239b40b94bfb4217bcd23ab39,1.26042E+21
0x095aabfbf6c1c82923b8ad794ab938cc67e0afd0,1.26E+21
0xaea4ed44299dafc9f5ff568306a124a38957a09d,1.25999E+21
0xa54f8dc6dbdb553267357d5d70086ae9d55c163e,1.25999E+21
0x4fe2f821ccf72b15f813ef34945dfc223a24db53,1.25914E+21
0x82991295d3042d184f314797763612390d983571,1.25889E+21
0x5deace923002e737cef1f9c820d68425f6738eb4,1.25881E+21
0x06469013be85f095e6dc7221521a43f9ddd6446f,1.25869E+21
0x1c11ba15939e1c16ec7ca1678df6160ea2063bc5,1.25843E+21
0x6737e131b9f48979efe6ce38a9a58a709c87c007,1.25803E+21
0x2e04ab9b906de365e75d7167d5664b545936b4eb,1.25736E+21
0xbcf8cf9055ee8f904d0d8ce0e8ee0bf6d4a58633,1.25706E+21
0x3288f0b8924aa4f1d65c852e166407c41ffc770e,1.25688E+21
0x42943815e7683ae48f1f5695940569369e83e6be,1.25653E+21
0x643ecaf806e883db0ffcc3269941d65f88ebcdc8,1.25634E+21
0xb80d6437a3a00e9ebd7efe18962acf66370fff5d,1.25616E+21
0xabcbc69bab1c9fd57f5e3274f7d30203379e6386,1.25588E+21
0xaa7d3287de9c80966abd52a3d25b91c6153f5517,1.25537E+21
0x6772661282d4675d9ba402ff9ed688f0940401c8,1.25499E+21
0x308759286eac2b0af7e7341a07bc0b5568ac5243,1.25387E+21
0xdbfbc6619b92a7fc96446a6ad7b49aa69892c842,1.25382E+21
0x40e94cad48526acc919d9917ab7c62251801a663,1.253E+21
0x72b6e127afc658452f3629874721287a18fb6373,1.25299E+21
0x3390003a78b44f30477f1d7a0ba755e0ec064b84,1.25294E+21
0x2193b93624d88ae8f015d32734b3df7efed99de5,1.25261E+21
0x875fed2223f5ce57ca1c8bfd62ffb03360aa19dd,1.2518E+21
0xf25849a450881eb9029208dd9ae2c2191d6f2c03,1.25163E+21
0x03e75d7dd38cce2e20ffee35ec914c57780a8e29,1.25161E+21
0xb992a79ed0b7b3130214c9d488d93d8e823d7cc8,1.25154E+21
0xeda3533eda40f3a8b71f1a719053ad522e73e791,1.2514E+21
0x32b51a72d372c20a90ac2fd455fd9b6b32f644ec,1.25121E+21
0xc9adeaf07e8479e453ded7792402617f3a0dd991,1.25099E+21
0x949113136b6e769c64312227c84ca274be273d7d,1.25097E+21
0xe5d83270cdcd50457fb60aa20fd00e39d667f24c,1.25097E+21
0x5ea38dfbcce662e31fa4adedd574f8cc2e058d29,1.25097E+21
0x90982a6db6caa3ee2ed1a32428abbe1256344962,1.25085E+21
0x2c0db395fb33c04fffffe058f9c0e579658bec2d,1.25041E+21
0x2404bb209279801a01581c8db6b369da6cc7b65a,1.2504E+21
0x47e2c8fa3df0d1d043e00fe7e60ee4f3873fa3e0,1.25038E+21
0x4909da52f55c73a66b6f0303317f1464d513dc98,1.25012E+21
0x6e61eedb6bd2074de2251e3ee99a49d8a15edd93,1.2501E+21
0xf71a927aab081edf9d71963773b45c1607d3535d,1.25009E+21
0x9e7b69fab4d5ce33d3127a44820b825e2408cdab,1.25009E+21
0xd46b3556165addcd35809ab1a4365d9e6d7e7939,1.25E+21
0x7b6f730249555a85d39327b90f0080e9dc63daff,1.25E+21
0xee02ce550c99a8235d13a398a834d027de9b3b9d,1.24962E+21
0x426106276a6efcd093345fe8665a04c2d785435b,1.24914E+21
0x80c5ee97dd43ea236622cc47cd45140f12ee63d4,1.24909E+21
0x50be86a225742cb83cb2c34be73a16c98092ffbc,1.249E+21
0x5f1e948db72300b0120858e11f88077dfb270424,1.2489E+21
0x6bd17516937e75b8a9585491b899045046e10752,1.24803E+21
0xec853c1066b4e2d925f7da643c3e00028f67ecdd,1.248E+21
0xf7c7f12c1db4df8ffe07d493f223b6280ce68a75,1.24797E+21
0x27099256bbd9c94c48e5cc489e5d2aa84e579acc,1.24705E+21
0x8be98d5c1e4735911c67d23e03b177726ac72eaa,1.24704E+21
0x869bf247140230a0ed0b86a5594221fe318f5a26,1.24702E+21
0xafed6a1141813ff61767d8ef1d5088485aa87f91,1.2468E+21
0x1f4678082b9edefde441be43b4d0dab17c302bd3,1.24643E+21
0xbad8c2511d0da615f0dec75069ca8bc40d268738,1.24613E+21
0x89931d411cfb957a6787b462e4a0b9632d009b14,1.24589E+21
0x43a330dec81bbd5e21f41c6b8354e54d481efc93,1.24554E+21
0xb609679295e72cf250711444a3e282177ae423a4,1.24549E+21
0xb6900b1ecf5eeda7e10e5e137eb927df5a0159af,1.2454E+21
0xb62d8eec62046f6e44e2e5b064439107bab19ea0,1.24501E+21
0xbf7e5ae711abea7e4d45a43f69300c9106723bad,1.24375E+21
0xd5d44d65fb766002c962d01bb6a0bbe8f773ebb1,1.24373E+21
0xbe46e9466315b4603982835cba9fedc9ec447573,1.24349E+21
0xf9e11762d522ea29dd78178c9baf83b7b093aacc,1.24302E+21
0xa9b9ec9275c3b758b92b0ebde1d0652e9d939c35,1.24299E+21
0x66dbf32e4eed194a09164ceea538f9af5911f6bc,1.24294E+21
0x47410b707bb7d0b949239561541ce7a28c8fe6c0,1.24276E+21
0x05271853224d839a9bc6a342f27821e7fb32b001,1.24263E+21
0xde05488ad07d1000910cb34d6ffc2726b5e21057,1.242E+21
0x60006ff24ca47edc31f492470d094131fa9c37a0,1.2418E+21
0x959d019463b843ae70565e6658cef28253580256,1.24131E+21
0x97137466bc8018531795217f0ecc4ba24dcba5c1,1.24108E+21
0xe065e2f272bd2e4a7695123e5d744fc316aa281f,1.241E+21
0x6b3c44d68a72c95fd5049c25890eb745f2c8ad5e,1.24044E+21
0xe15df761b0e23e87abdbaa0fcfbdd8df932f3cc6,1.2402E+21
0x33a4f6506c9f14763f75da69d9fa51c63c764f5f,1.23991E+21
0x66dbd20a6eeb6bd02ec413a98e11c172f0022023,1.2399E+21
0x31c039383d787457b75d185d820d4a37ab80dad2,1.23934E+21
0xbe64e1ed17220f433f45d5a97f0a87c2b4a410ee,1.23922E+21
0xc1a0c134b80cd5bbbd16e855751a36850a0fea46,1.2391E+21
0x4f90bb0b21cd4371be5f6ede91cf004fd3af9800,1.23852E+21
0xd20b5f26bebfcd6e556a6d3689e95e026cbf6692,1.23846E+21
0xec0980b3169d7f10f3afc1246a0bd524a19f9bc1,1.23842E+21
0xa8339933c37922169a27d3c2b8727e3b7ace05a3,1.23815E+21
0xf272bf3e0c4b489a4c506d8c8ab2a784da927971,1.238E+21
0xbf1cce1e768f5f6dbc8ac7aaacfc31bb312f9a29,1.23746E+21
0x42f96a7ea8c1ab8e4020e36c2ea9611d643c711e,1.23677E+21
0x628cc64cf41b0758ce0c208f0ffa4ec770644f13,1.23609E+21
0x1593e1f41c8c794e9111c3425fd295b0d24edc17,1.23603E+21
0xc6aebfc53c5d8be6f19b3d270a322b81b47f3305,1.23598E+21
0x4df5fe3ed1c9fa43e95a43f21d61cf7ca2b4965b,1.23553E+21
0x5c13c87f795062bfe77b81d57d3d78911bc8af91,1.23509E+21
0xea68f99ac001e506551ab78c84bba95f66507743,1.23475E+21
0x49c6d6eaa8dc995ce3975c7f25213d07c7a1457b,1.23409E+21
0x9907b264bfde4c8f573a9dd2850aaa84344abea9,1.2333E+21
0xa0c135fbf918e909b6333c28139d6c2ea1bda159,1.23299E+21
0x2a0c1cb21efb1b99e1e02e9a3f7ead4fde8864ba,1.23298E+21
0x02fcb39c99b9a8d903cc81e20b076a80c98e0271,1.2328E+21
0xa27ba35734f6284b1fa4e1b7f441406b9bdbd4c3,1.23166E+21
0x22821245f0d31c3e46247fcf0abc7bf269801cd3,1.23087E+21
0x848b5eb2befcaec85c0ca2af62da4d3fbdaaf1b1,1.23026E+21
0xe4a0addbab0281852a08231b180f21d89edbd673,1.22989E+21
0xf7eb16cf01a520d36054e225a780b7cc4a7bb5a1,1.22988E+21
0xf7fdb5f4700debc8257a0d155925120833639a74,1.22914E+21
0x002bd84bfb83749007d6cffff4aa51df78e4688d,1.22699E+21
0xb907b7ab25c4db2cdd6aeb817a84cd52d3eb3ec0,1.22698E+21
0xaf1c81db4d7c15fa1ae2e162470034a152971b93,1.22678E+21
0xa581fabaeafd5da0f81fd032c706aae52f15f09f,1.22645E+21
0x7afa54124c5617e3230497ddbcd45c17f1b22dc5,1.226E+21
0x8c6d4a579a5aa17cfddefec030a52186c33b22de,1.22595E+21
0x189d18c741dd5f2d143e336600b2c69593ed7216,1.22586E+21
0x12f16ece5e31427e77319f76ef517876b6472945,1.22554E+21
0x6cf795a8b483dcd761f01676a007516648f60aad,1.22522E+21
0xa62142888aba8370742be823c1782d17a0389da1,1.22502E+21
0x3fafb82f1a3003355daf70f096da79811a9dd98b,1.22499E+21
0x587a14c88d68be16ab7e2a7cf76c2c791e49fa17,1.22499E+21
0xe3786bf25e15013fdda09dbe881529d44b9ca239,1.22357E+21
0x38f10edc9d5e49f40c49fe8e327d5decd56c84c0,1.22285E+21
0xed377eb5240cb751c14d96a8478446f750e22770,1.22238E+21
0x6151bb84d2c2aecc1def6b02f7e7288233b0b6f8,1.22213E+21
0x9ddbdcd3c5123e673e4b96992101f8ceafcd95a0,1.22124E+21
0x06a27896b8510bc12c3440f8c7b893ea025d735b,1.221E+21
0x9546c0f8260cc1560a0db625ea4eec1a823866ac,1.22071E+21
0xf26e1fb0b74eb00ba30e04544f8bae74d7963bf5,1.22057E+21
0x38414f2ee2ccc3afe346b040e0a3f352d8d142db,1.22015E+21
0xad9095278d0b235a6c658ef99ccd97ef3d0bb473,1.2201E+21
0xfa2ce1a7527c6ee50e2dda2ddea82bb7f3837ca7,1.22E+21
0xb85cb0a0fcff2b05ba88f534a2b5cee39efc155d,1.21825E+21
0x00ce8ad7e44fea30ecbe2fb69963eaa26b5b56a0,1.21821E+21
0x0f5d6dc93b22f74754d57981037a5c7629edcb7e,1.21752E+21
0xac8174c9011a7967fb2c2c99d4331cf1a34503bd,1.21697E+21
0x77ece8dd8eb539ee4de5be0662b7843b37f9bc6b,1.21618E+21
0xa1fc5c0880ae7217e21584d7422eba0a6b64ee48,1.21553E+21
0xc082147c1b1daeadcd0ef09a502cdc765ecfa9b7,1.21513E+21
0x4f48439da24103140072db36ce909af394893c36,1.215E+21
0x871dd22c4d8b46c0af251ccd57049aa2e20945b7,1.2142E+21
0xaf8893aa6993f07202f78e603a2c889342a8ccb6,1.21302E+21
0xd69dfdb5ef2cea913f5160e7f54895909b716061,1.213E+21
0xd0ee8fb3fab5cd1aac7f209ecb4ff4bc1fc928de,1.21244E+21
0x87a1937f20968f407b596eefd0ee978c608159d0,1.21218E+21
0x8ab3bff80700472d13296c4b59911a4217897e5c,1.21214E+21
0x637f383c240d514be19d3ffa3b45b7f03babf091,1.21098E+21
0x97577d6c8b651642e4652e0dc926fb78b32a1c09,1.21079E+21
0x73ebc6cf7f8b20c8e8989b42899e693fb0e4cba9,1.21004E+21
0x3084d8862f94b01b049c75c4f267975822619aaf,1.2095E+21
0x3f6ba83521fbc206da620ed870b57c0bee43a495,1.20947E+21
0xe6ec48fd0602fa474c83193952db0fc885233bc6,1.20835E+21
0x96fa05612c72067fed2a6949cd2db9d3d50f56a9,1.20813E+21
0x443a881775037152334d05baf073d259b79b770c,1.2076E+21
0xce7b3e2e6f05f29dcad3be6002ae68a045d28b7a,1.20711E+21
0x8055f59a8f6498f6cbce61347682f5e478682dd0,1.20672E+21
0xa64175dd5fae39a0214dfd2230863714ef9e5f98,1.20656E+21
0x1823238c233b526bd71ba0cd21b6ec5fc5562aa9,1.20638E+21
0xb6f05df75b86f661898d8bb392cc252e1819c1ed,1.20593E+21
0x949b574983c52f52ed798701cbbb2aea367a8ae6,1.20576E+21
0xdc67641614d8b466cc94d88630ddd49f69046e26,1.20558E+21
0xfe4650bedb1921ec1aafa8d5d67ec36efd4147e5,1.20537E+21
0x2bf962fe2daf20cc98a57c76c5d6a4ac07755e1b,1.20528E+21
0xa32599773457f51ef155a1b2d9b34ac37bfb6328,1.20524E+21
0x241e82c79452f51fbfc89fac6d912e021db1a3b7,1.20516E+21
0x0f9ac865db407290815caa1b006b030f2bb1a212,1.20499E+21
0xe7253d2ce41a8785082035ab288e9d5ef6e82973,1.20499E+21
0x2f2f237d2e655cc0a6f6fef761e5aef13087e71f,1.20453E+21
0x6232b6f8ccc503abb982022a2b13c0282161b505,1.20451E+21
0x2691267be9cbaf2ce0618f8a96e157f3841067ab,1.20418E+21
0xbd3d5015d8407a721489e51ad5a07e44ebbc659f,1.20417E+21
0x88599c44e8eeb2bbc2c1eb4749d37e09c8282d55,1.20403E+21
0xaa6afd0be73b921fbf36c30fbf18a97492a1ec86,1.20326E+21
0x41f89c9f82a10f1db08bec51466c40a96b95f92c,1.20314E+21
0xff23e02317121ec73f58b1005eda8b069b256331,1.20283E+21
0xcf65c3a8885050e9ad25f7f9d90d851a9848fc63,1.2028E+21
0xf35a6bd6e0459a4b53a27862c51a2a7292b383d1,1.20239E+21
0x786098e65c02fa59ca8a1a3579a07bdc805df5d9,1.20227E+21
0x35855ec641ab9e081ed0c2a6dcd81354d0244a87,1.2019E+21
